Frequency_Hz,PSD
3066406.25,1.906320376e-08
3071289.062,1.881726607e-08
3076171.875,1.885611517e-08
3081054.688,1.889049379e-08
3085937.5,1.898419605e-08
3090820.312,1.910357384e-08
3095703.125,1.895925887e-08
3100585.938,1.884599712e-08
3105468.75,1.879224891e-08
3110351.562,1.899549332e-08
3115234.375,1.896151175e-08
3120117.188,1.884866827e-08
3125000,1.89073981e-08
3129882.812,1.891299194e-08
3134765.625,1.87824805e-08
3139648.438,1.927440324e-08
3144531.25,1.907623395e-08
3149414.062,1.849048149e-08
3154296.875,1.916779211e-08
3159179.688,1.909514932e-08
3164062.5,1.882743467e-08
3168945.312,1.940517822e-08
3173828.125,2.005622652e-08
3178710.938,2.038335776e-08
3183593.75,2.056897912e-08
3188476.562,2.066675948e-08
3193359.375,2.048547829e-08
3198242.188,2.03150566e-08
3203125,2.012272055e-08
3208007.812,1.995881703e-08
3212890.625,1.896987624e-08
3217773.438,1.929530703e-08
3222656.25,1.876832224e-08
3227539.062,1.8934164e-08
3232421.875,1.892960143e-08
3237304.688,1.873044673e-08
3242187.5,1.856499987e-08
3247070.312,1.855911267e-08
3251953.125,1.879828963e-08
3256835.938,1.925122214e-08
3261718.75,1.910453758e-08
3266601.562,1.903014218e-08
3271484.375,1.891284232e-08
3276367.188,1.877586246e-08
3281250,1.887762421e-08
3286132.812,1.843861861e-08
3291015.625,1.854170375e-08
3295898.438,1.876170456e-08
3300781.25,1.891319002e-08
3305664.062,1.922725507e-08
3310546.875,1.880753097e-08
3315429.688,1.872841233e-08
3320312.5,1.931146399e-08
3325195.312,1.905280933e-08
3330078.125,1.93470733e-08
3334960.938,1.901475962e-08
3339843.75,1.889429789e-08
3344726.562,1.878422167e-08
3349609.375,1.853549475e-08
3354492.188,1.851724357e-08
3359375,1.888700287e-08
3364257.812,1.93715662e-08
3369140.625,2.080293362e-08
3374023.438,2.675084759e-08
3378906.25,4.069891443e-08
3383789.062,5.683665099e-08
3388671.875,5.755619137e-08
3393554.688,4.253482801e-08
3398437.5,2.818070983e-08
3403320.312,2.212654558e-08
3408203.125,2.034926581e-08
3413085.938,1.968339896e-08
3417968.75,1.943975001e-08
3422851.562,1.925442928e-08
3427734.375,1.910909856e-08
3432617.188,1.899312293e-08
3437500,1.892356432e-08
3442382.812,1.904347026e-08
3447265.625,1.888880537e-08
3452148.438,1.887658845e-08
3457031.25,1.871780895e-08
3461914.062,1.880545109e-08
3466796.875,1.908834238e-08
3471679.688,1.87882342e-08
3476562.5,1.886106621e-08
3481445.312,1.888412136e-08
3486328.125,1.904250957e-08
3491210.938,1.862720409e-08
3496093.75,1.833620214e-08
3500976.562,1.841059032e-08
3505859.375,1.866710505e-08
3510742.188,1.850138459e-08
3515625,1.896521585e-08
3520507.812,1.923869263e-08
3525390.625,1.861228558e-08
3530273.438,1.846057307e-08
3535156.25,1.826649021e-08
3540039.062,1.86055036e-08
3544921.875,1.889859234e-08
3549804.688,1.843430314e-08
3554687.5,1.852312363e-08
3559570.312,1.875836609e-08
3564453.125,1.870387595e-08
3569335.938,1.830146307e-08
3574218.75,1.86050121e-08
3579101.562,1.878469103e-08
3583984.375,1.903588153e-08
3588867.188,1.851199885e-08
3593750,1.88046002e-08
3598632.812,1.872068193e-08
3603515.625,1.888333462e-08
3608398.438,1.927545732e-08
3613281.25,2.003121754e-08
3618164.062,2.044759518e-08
3623046.875,2.020368222e-08
3627929.688,2.057287789e-08
3632812.5,2.083529524e-08
3637695.312,2.077623244e-08
3642578.125,2.173104807e-08
3647460.938,2.245199687e-08
3652343.75,2.223281833e-08
3657226.562,2.265084504e-08
3662109.375,2.3790753e-08
3666992.188,2.448287385e-08
3671875,2.60366414e-08
3676757.812,2.932554878e-08
3681640.625,3.302728951e-08
3686523.438,3.348744898e-08
3691406.25,3.101364753e-08
3696289.062,2.869229633e-08
3701171.875,2.673046911e-08
3706054.688,2.446076809e-08
3710937.5,2.294373443e-08
3715820.312,2.059274899e-08
3720703.125,1.910715505e-08
3725585.938,1.892089645e-08
3730468.75,1.961671867e-08
3735351.562,2.02414656e-08
3740234.375,2.025718268e-08
3745117.188,2.036036312e-08
3750000,1.985896333e-08
3754882.812,1.930869927e-08
3759765.625,1.904660313e-08
3764648.438,1.905005448e-08
3769531.25,1.88539975e-08
3774414.062,1.843440857e-08
3779296.875,1.867829513e-08
3784179.688,1.896824512e-08
3789062.5,1.864550342e-08
3793945.312,1.824653608e-08
3798828.125,1.896053255e-08
3803710.938,1.950317446e-08
3808593.75,1.966313846e-08
3813476.562,1.891629936e-08
3818359.375,1.838469536e-08
3823242.188,1.850382316e-08
3828125,1.83881645e-08
3833007.812,1.852539256e-08
3837890.625,1.868999231e-08
3842773.438,1.826237956e-08
3847656.25,1.847329412e-08
3852539.062,1.863774547e-08
3857421.875,1.824661325e-08
3862304.688,1.811032292e-08
3867187.5,1.84268563e-08
3872070.312,1.858994356e-08
3876953.125,1.859246246e-08
3881835.938,1.83183651e-08
3886718.75,1.782805301e-08
3891601.562,1.835848863e-08
3896484.375,1.84521358e-08
3901367.188,1.935543252e-08
3906250,2.002294628e-08
3911132.812,1.857425805e-08
3916015.625,1.81838353e-08
3920898.438,1.807598255e-08
3925781.25,1.793138355e-08
3930664.062,1.774834669e-08
3935546.875,1.79998072e-08
3940429.688,1.822429144e-08
3945312.5,1.864928278e-08
3950195.312,1.857779086e-08
3955078.125,1.839362932e-08
3959960.938,1.832706847e-08
3964843.75,1.816822937e-08
3969726.562,1.837708649e-08
3974609.375,1.878063276e-08
3979492.188,1.855505541e-08
3984375,1.875981853e-08
3989257.812,1.850379892e-08
3994140.625,1.867198266e-08
3999023.438,2.040804891e-08
4003906.25,2.014370357e-08
4008789.062,1.875511386e-08
4013671.875,1.846969282e-08
4018554.688,1.814965078e-08
4023437.5,1.794339578e-08
4028320.312,1.786704306e-08
4033203.125,1.819247732e-08
4038085.938,1.887437904e-08
4042968.75,1.86604785e-08
4047851.562,1.81264057e-08
4052734.375,1.798836951e-08
4057617.188,1.818250162e-08
4062500,1.83354009e-08
4067382.812,1.80284083e-08
4072265.625,1.787027258e-08
4077148.438,1.820214747e-08
4082031.25,1.8368302e-08
4086914.062,1.842324265e-08
4091796.875,1.855512061e-08
4096679.688,2.036502026e-08
4101562.5,1.986976861e-08
4106445.312,1.860509149e-08
4111328.125,1.812663893e-08
4116210.938,1.811610902e-08
4121093.75,1.790380309e-08
4125976.562,1.800165448e-08
4130859.375,1.825228043e-08
4135742.188,1.855491785e-08
4140625,1.820215267e-08
4145507.812,1.794928312e-08
4150390.625,1.790101546e-08
4155273.438,1.800886406e-08
4160156.25,1.798034804e-08
4165039.062,1.784220486e-08
4169921.875,1.7846743e-08
4174804.688,1.799800388e-08
4179687.5,1.815195169e-08
4184570.312,1.8144815e-08
4189453.125,1.908798678e-08
4194335.938,2.033994725e-08
4199218.75,1.896076896e-08
4204101.562,1.79454937e-08
4208984.375,1.814327995e-08
4213867.188,1.820984581e-08
4218750,1.818663014e-08
4223632.812,1.822891074e-08
4228515.625,1.821074964e-08
4233398.438,1.79365167e-08
4238281.25,1.805672404e-08
4243164.062,1.838166407e-08
4248046.875,1.810236762e-08
4252929.688,1.777430553e-08
4257812.5,1.7923981e-08
4262695.312,1.77418172e-08
4267578.125,1.780561443e-08
4272460.938,1.778198786e-08
4277343.75,1.80392121e-08
4282226.562,1.81041718e-08
4287109.375,1.907708628e-08
4291992.188,1.945137934e-08
4296875,1.897114878e-08
4301757.812,1.799556335e-08
4306640.625,1.780946476e-08
4311523.438,1.796823731e-08
4316406.25,1.772310285e-08
4321289.062,1.786805659e-08
4326171.875,1.845286496e-08
4331054.688,1.821707453e-08
4335937.5,1.799415026e-08
4340820.312,1.792623125e-08
4345703.125,1.781800811e-08
4350585.938,1.762830459e-08
4355468.75,1.756449519e-08
4360351.562,1.768135504e-08
4365234.375,1.769395368e-08
4370117.188,1.766689547e-08
4375000,1.786618725e-08
4379882.812,1.799477989e-08
4384765.625,1.949902891e-08
4389648.438,1.901169237e-08
4394531.25,1.818550744e-08
4399414.062,1.778396148e-08
4404296.875,1.783433643e-08
4409179.688,1.807024074e-08
4414062.5,1.788004118e-08
4418945.312,1.783411315e-08
4423828.125,1.825226266e-08
4428710.938,1.850959681e-08
4433593.75,1.840131302e-08
4438476.562,1.771857344e-08
4443359.375,1.807273616e-08
4448242.188,1.802729266e-08
4453125,1.792211984e-08
4458007.812,1.783224383e-08
4462890.625,1.763563487e-08
4467773.438,1.815006413e-08
4472656.25,1.83348048e-08
4477539.062,1.929095307e-08
4482421.875,1.99378028e-08
4487304.688,1.905017493e-08
4492187.5,1.833071048e-08
4497070.312,1.75555711e-08
4501953.125,1.764938661e-08
4506835.938,1.760646814e-08
4511718.75,1.757011211e-08
4516601.562,1.790340786e-08
4521484.375,1.793329482e-08
4526367.188,1.826936707e-08
4531250,1.785687077e-08
4536132.812,1.751468633e-08
4541015.625,1.743547455e-08
4545898.438,1.728948222e-08
4550781.25,1.722334403e-08
4555664.062,1.750721766e-08
4560546.875,1.753910723e-08
4565429.688,1.808956356e-08
4570312.5,1.805447844e-08
4575195.312,1.850432545e-08
4580078.125,1.919676023e-08
4584960.938,1.918856441e-08
4589843.75,1.809520199e-08
4594726.562,1.768681158e-08
4599609.375,1.773342724e-08
4604492.188,1.769064825e-08
4609375,1.787439487e-08
4614257.812,1.777183657e-08
4619140.625,1.788403722e-08
4624023.438,1.81859085e-08
4628906.25,1.788738657e-08
4633789.062,1.757340719e-08
4638671.875,1.76885977e-08
4643554.688,1.772518378e-08
4648437.5,1.779271439e-08
4653320.312,1.761935153e-08
4658203.125,1.778750462e-08
4663085.938,1.777378997e-08
4667968.75,1.793650252e-08
4672851.562,1.840697554e-08
4677734.375,1.926594813e-08
4682617.188,1.944189324e-08
4687500,1.806317644e-08
4692382.812,1.753385521e-08
4697265.625,1.78305262e-08
4702148.438,1.76753756e-08
4707031.25,1.762708679e-08
4711914.062,1.774898032e-08
4716796.875,1.796269387e-08
4721679.688,1.792707111e-08
4726562.5,1.770825322e-08
4731445.312,1.770003246e-08
4736328.125,1.792078184e-08
4741210.938,1.805807868e-08
4746093.75,1.746699336e-08
4750976.562,1.735964558e-08
4755859.375,1.738578164e-08
4760742.188,1.748883964e-08
4765625,1.776586532e-08
4770507.812,1.825104415e-08
4775390.625,1.904695383e-08
4780273.438,1.897023312e-08
4785156.25,1.784040274e-08
4790039.062,1.755095963e-08
4794921.875,1.734144233e-08
4799804.688,1.759319088e-08
4804687.5,1.722048885e-08
4809570.312,1.745171508e-08
4814453.125,1.75552053e-08
4819335.938,1.782687284e-08
4824218.75,1.763656655e-08
4829101.562,1.768703946e-08
4833984.375,1.763739346e-08
4838867.188,1.785693436e-08
4843750,1.729522009e-08
4848632.812,1.753541662e-08
4853515.625,1.759320329e-08
4858398.438,1.755134151e-08
4863281.25,1.781964145e-08
4868164.062,1.847297275e-08
4873046.875,1.965078874e-08
4877929.688,1.848531696e-08
4882812.5,1.796120718e-08
4887695.312,1.736537653e-08
4892578.125,1.711378239e-08
4897460.938,1.757461456e-08
4902343.75,1.75608253e-08
4907226.562,1.779122996e-08
4912109.375,1.734890568e-08
4916992.188,1.763334201e-08
4921875,1.766815114e-08
4926757.812,1.749892933e-08
4931640.625,1.744802042e-08
4936523.438,1.738240976e-08
4941406.25,1.754293978e-08
4946289.062,1.746262623e-08
4951171.875,1.728247849e-08
4956054.688,1.729780487e-08
4960937.5,1.773890452e-08
4965820.312,1.867118887e-08
4970703.125,1.911608835e-08
4975585.938,1.789301251e-08
4980468.75,1.737578595e-08
4985351.562,1.728033308e-08
4990234.375,1.725346103e-08
4995117.188,1.732512867e-08
5000000,1.793156003e-08
5004882.812,1.791952076e-08
5009765.625,1.787867404e-08
5014648.438,1.785404819e-08
5019531.25,1.722579209e-08
5024414.062,1.712295281e-08
5029296.875,1.772804716e-08
5034179.688,1.767335754e-08
5039062.5,1.76595865e-08
5043945.312,1.745667199e-08
5048828.125,1.739113895e-08
5053710.938,1.732510445e-08
5058593.75,1.773729327e-08
5063476.562,1.908119687e-08
5068359.375,1.88784073e-08
5073242.188,1.778405432e-08
5078125,1.724241818e-08
5083007.812,1.687626683e-08
5087890.625,1.74807492e-08
5092773.438,1.73784717e-08
5097656.25,1.724446835e-08
5102539.062,1.753673819e-08
5107421.875,1.739998824e-08
5112304.688,1.746875019e-08
5117187.5,1.721759333e-08
5122070.312,1.703146735e-08
5126953.125,1.71635833e-08
5131835.938,1.731622233e-08
5136718.75,1.726902804e-08
5141601.562,1.745563589e-08
5146484.375,1.737683079e-08
5151367.188,1.762486089e-08
5156250,1.788144578e-08
5161132.812,1.888822809e-08
5166015.625,1.811490207e-08
5170898.438,1.723610439e-08
5175781.25,1.726067718e-08
5180664.062,1.704881704e-08
5185546.875,1.695979514e-08
5190429.688,1.704219451e-08
5195312.5,1.73552804e-08
5200195.312,1.744135636e-08
5205078.125,1.722330803e-08
5209960.938,1.719516583e-08
5214843.75,1.733724316e-08
5219726.562,1.734085487e-08
5224609.375,1.738553673e-08
5229492.188,1.719588596e-08
5234375,1.713324394e-08
5239257.812,1.71553828e-08
5244140.625,1.713721903e-08
5249023.438,1.713265975e-08
5253906.25,1.769326558e-08
5258789.062,1.825295968e-08
5263671.875,1.791617287e-08
5268554.688,1.770633709e-08
5273437.5,1.769328431e-08
5278320.312,1.728642594e-08
5283203.125,1.75454069e-08
5288085.938,1.749069463e-08
5292968.75,1.724357825e-08
5297851.562,1.73982857e-08
5302734.375,1.75002341e-08
5307617.188,1.729533764e-08
5312500,1.749038877e-08
5317382.812,1.729683799e-08
5322265.625,1.73001804e-08
5327148.438,1.747912999e-08
5332031.25,1.77387734e-08
5336914.062,1.722265971e-08
5341796.875,1.692009911e-08
5346679.688,1.717984332e-08
5351562.5,1.774572038e-08
5356445.312,1.857081336e-08
5361328.125,1.792391367e-08
5366210.938,1.724245604e-08
5371093.75,1.716416879e-08
5375976.562,1.721947198e-08
5380859.375,1.69988149e-08
5385742.188,1.74569266e-08
5390625,1.753848246e-08
5395507.812,1.714470772e-08
5400390.625,1.726032021e-08
5405273.438,1.748944751e-08
5410156.25,1.744402533e-08
5415039.062,1.730155881e-08
5419921.875,1.744083374e-08
5424804.688,1.727268103e-08
5429687.5,1.700808201e-08
5434570.312,1.718503022e-08
5439453.125,1.692437018e-08
5444335.938,1.708621823e-08
5449218.75,1.781842214e-08
5454101.562,1.789382942e-08
5458984.375,1.787068304e-08
5463867.188,1.730920893e-08
5468750,1.744464969e-08
5473632.812,1.717884647e-08
5478515.625,1.733016455e-08
5483398.438,1.743107521e-08
5488281.25,1.782006592e-08
5493164.062,1.736250817e-08
5498046.875,1.741267001e-08
5502929.688,1.738615382e-08
5507812.5,1.724600419e-08
5512695.312,1.744010794e-08
5517578.125,1.737535007e-08
5522460.938,1.725006083e-08
5527343.75,1.728834668e-08
5532226.562,1.711024965e-08
5537109.375,1.709048158e-08
5541992.188,1.732554383e-08
5546875,1.779231331e-08
5551757.812,1.798857242e-08
5556640.625,1.766647545e-08
5561523.438,1.743034365e-08
5566406.25,1.724111321e-08
5571289.062,1.766173588e-08
5576171.875,1.752680061e-08
5581054.688,1.761686268e-08
5585937.5,1.764973251e-08
5590820.312,1.806124986e-08
5595703.125,1.95449218e-08
5600585.938,2.264147674e-08
5605468.75,2.555206714e-08
5610351.562,2.74879948e-08
5615234.375,3.03221266e-08
5620117.188,3.360262353e-08
5625000,3.626888789e-08
5629882.812,3.758530605e-08
5634765.625,3.987090986e-08
5639648.438,4.156998397e-08
5644531.25,4.461080992e-08
5649414.062,4.67652438e-08
5654296.875,4.67575681e-08
5659179.688,4.782521779e-08
5664062.5,4.968775056e-08
5668945.312,4.971452551e-08
5673828.125,4.825511885e-08
5678710.938,4.474534868e-08
5683593.75,4.004694551e-08
5688476.562,3.775405271e-08
5693359.375,3.44280288e-08
5698242.188,3.204659275e-08
5703125,3.082424224e-08
5708007.812,3.053360555e-08
5712890.625,3.04970592e-08
5717773.438,2.987214722e-08
5722656.25,3.023220219e-08
5727539.062,3.113645806e-08
5732421.875,3.185475397e-08
5737304.688,3.350397437e-08
5742187.5,3.4520883e-08
5747070.312,3.489413607e-08
5751953.125,3.367862341e-08
5756835.938,3.275322093e-08
5761718.75,3.08608499e-08
5766601.562,2.919286752e-08
5771484.375,2.762679959e-08
5776367.188,2.66661767e-08
5781250,2.675626569e-08
5786132.812,3.119417989e-08
5791015.625,4.408155127e-08
5795898.438,6.229254495e-08
5800781.25,6.91764685e-08
5805664.062,5.432485016e-08
5810546.875,3.345604274e-08
5815429.688,2.281676537e-08
5820312.5,1.884080633e-08
5825195.312,1.764488908e-08
5830078.125,1.715847136e-08
5834960.938,1.763336256e-08
5839843.75,1.810440733e-08
5844726.562,1.810197139e-08
5849609.375,1.773089593e-08
5854492.188,1.761056816e-08
5859375,1.724414038e-08
5864257.812,1.736949814e-08
5869140.625,1.728076725e-08
5874023.438,1.735673494e-08
5878906.25,1.72130229e-08
5883789.062,1.755612822e-08
5888671.875,1.734910034e-08
5893554.688,1.71683751e-08
5898437.5,1.712313111e-08
5903320.312,1.708804756e-08
5908203.125,1.701307747e-08
5913085.938,1.718801003e-08
5917968.75,1.726950595e-08
5922851.562,1.716936625e-08
5927734.375,1.68912602e-08
5932617.188,1.726416845e-08
5937500,1.767655497e-08
5942382.812,1.769152014e-08
5947265.625,1.745640125e-08
5952148.438,1.71323628e-08
5957031.25,1.697753946e-08
5961914.062,1.689745098e-08
5966796.875,1.707524379e-08
5971679.688,1.701989629e-08
5976562.5,1.716560218e-08
5981445.312,1.748762129e-08
5986328.125,1.778780593e-08
5991210.938,1.761039821e-08
5996093.75,1.762584348e-08
6000976.562,1.766407106e-08
6005859.375,1.727084621e-08
6010742.188,1.723757738e-08
6015625,1.712168039e-08
6020507.812,1.705268273e-08
6025390.625,1.735134573e-08
6030273.438,1.750600425e-08
6035156.25,1.776318668e-08
6040039.062,1.709062383e-08
6044921.875,1.686618742e-08
6049804.688,1.685533883e-08
6054687.5,1.697737405e-08
6059570.312,1.696972138e-08
6064453.125,1.700024424e-08
6069335.938,1.708307985e-08
6074218.75,1.753762151e-08
6079101.562,1.728200425e-08
6083984.375,1.728239199e-08
6088867.188,1.697503278e-08
6093750,1.694384282e-08
6098632.812,1.683140429e-08
6103515.625,1.686618883e-08
6108398.438,1.717787568e-08
6113281.25,1.681946631e-08
6118164.062,1.719877159e-08
6123046.875,1.685902939e-08
6127929.688,1.694223879e-08
6132812.5,1.729600038e-08
6137695.312,1.695000111e-08
6142578.125,1.681690776e-08
6147460.938,1.682657755e-08
6152343.75,1.713479408e-08
6157226.562,1.666221529e-08
6162109.375,1.686484793e-08
6166992.188,1.673102804e-08
6171875,1.658852479e-08
6176757.812,1.660467617e-08
6181640.625,1.699482022e-08
6186523.438,1.673491599e-08
6191406.25,1.676705172e-08
6196289.062,1.692424036e-08
6201171.875,1.700406065e-08
6206054.688,1.744458577e-08
6210937.5,1.752748493e-08
6215820.312,1.741524947e-08
6220703.125,1.732014967e-08
6225585.938,1.768082906e-08
6230468.75,1.781161658e-08
6235351.562,1.727160154e-08
6240234.375,1.697032848e-08
6245117.188,1.681570164e-08
6250000,1.684001861e-08
6254882.812,1.698206391e-08
6259765.625,1.668951131e-08
6264648.438,1.709760492e-08
6269531.25,1.69697281e-08
6274414.062,1.694883895e-08
6279296.875,1.738162107e-08
6284179.688,1.70922389e-08
6289062.5,1.719604044e-08
6293945.312,1.699112833e-08
6298828.125,1.687624856e-08
6303710.938,1.715895194e-08
6308593.75,1.708027132e-08
6313476.562,1.728579716e-08
6318359.375,1.75007713e-08
6323242.188,1.750401102e-08
6328125,1.767219741e-08
6333007.812,1.736583714e-08
6337890.625,1.696236276e-08
6342773.438,1.662902158e-08
6347656.25,1.670820621e-08
6352539.062,1.673653003e-08
6357421.875,1.696047188e-08
6362304.688,1.719474495e-08
6367187.5,1.711527414e-08
6372070.312,1.706669364e-08
6376953.125,1.698958818e-08
6381835.938,1.708836853e-08
6386718.75,1.739949203e-08
6391601.562,1.709371417e-08
6396484.375,1.724319027e-08
6401367.188,1.724494611e-08
6406250,1.690282125e-08
6411132.812,1.69761108e-08
6416015.625,1.771049994e-08
6420898.438,1.758326958e-08
6425781.25,1.734231538e-08
6430664.062,1.689731507e-08
6435546.875,1.705552679e-08
6440429.688,1.667448901e-08
6445312.5,1.674397344e-08
6450195.312,1.697666093e-08
6455078.125,1.68795559e-08
6459960.938,1.709961619e-08
6464843.75,1.707773291e-08
6469726.562,1.711315578e-08
6474609.375,1.690564011e-08
6479492.188,1.671487829e-08
6484375,1.729964856e-08
6489257.812,1.682992337e-08
6494140.625,1.652408778e-08
6499023.438,1.6742131e-08
6503906.25,1.666253426e-08
6508789.062,1.67182521e-08
6513671.875,1.738879849e-08
6518554.688,1.767094187e-08
6523437.5,1.738855032e-08
6528320.312,1.690503677e-08
6533203.125,1.687522248e-08
6538085.938,1.683958261e-08
6542968.75,1.686264849e-08
6547851.562,1.674326012e-08
6552734.375,1.698625397e-08
6557617.188,1.735473592e-08
6562500,1.708085643e-08
6567382.812,1.659629895e-08
6572265.625,1.673839216e-08
6577148.438,1.679258804e-08
6582031.25,1.692352536e-08
6586914.062,1.739970135e-08
6591796.875,1.720682166e-08
6596679.688,1.708815858e-08
6601562.5,1.673754227e-08
6606445.312,1.695186074e-08
6611328.125,1.77513847e-08
6616210.938,1.818356586e-08
6621093.75,1.7264893e-08
6625976.562,1.65717116e-08
6630859.375,1.68929994e-08
6635742.188,1.691724695e-08
6640625,1.684012729e-08
6645507.812,1.690905311e-08
6650390.625,1.681059133e-08
6655273.438,1.641784885e-08
6660156.25,1.655889609e-08
6665039.062,1.695290542e-08
6669921.875,1.682695063e-08
6674804.688,1.698918323e-08
6679687.5,1.691388821e-08
6684570.312,1.664753068e-08
6689453.125,1.673358765e-08
6694335.938,1.684052229e-08
6699218.75,1.688947329e-08
6704101.562,1.719604477e-08
6708984.375,1.763560992e-08
6713867.188,1.744169546e-08
6718750,1.685534607e-08
6723632.812,1.661602235e-08
6728515.625,1.632817977e-08
6733398.438,1.641434762e-08
6738281.25,1.656335194e-08
6743164.062,1.682306173e-08
6748046.875,1.690286314e-08
6752929.688,1.701707345e-08
6757812.5,1.720653727e-08
6762695.312,1.702845223e-08
6767578.125,1.672956984e-08
6772460.938,1.656493735e-08
6777343.75,1.683221012e-08
6782226.562,1.664786365e-08
6787109.375,1.663358861e-08
6791992.188,1.690276604e-08
6796875,1.709848276e-08
6801757.812,1.71096258e-08
6806640.625,1.728643807e-08
6811523.438,1.732643334e-08
6816406.25,1.681559288e-08
6821289.062,1.640222836e-08
6826171.875,1.618580889e-08
6831054.688,1.641689685e-08
6835937.5,1.660533904e-08
6840820.312,1.693098941e-08
6845703.125,1.676090378e-08
6850585.938,1.67024767e-08
6855468.75,1.691556828e-08
6860351.562,1.682813673e-08
6865234.375,1.659589772e-08
6870117.188,1.629323089e-08
6875000,1.661288516e-08
6879882.812,1.660146876e-08
6884765.625,1.651116163e-08
6889648.438,1.686711309e-08
6894531.25,1.664759505e-08
6899414.062,1.674160881e-08
6904296.875,1.771538122e-08
6909179.688,1.697878811e-08
6914062.5,1.68236092e-08
6918945.312,1.695141543e-08
6923828.125,1.682421215e-08
6928710.938,1.668473294e-08
6933593.75,1.663380878e-08
6938476.562,1.658746554e-08
6943359.375,1.62550768e-08
6948242.188,1.679644804e-08
6953125,1.710524415e-08
6958007.812,1.69466651e-08
6962890.625,1.688680239e-08
6967773.438,1.674168974e-08
6972656.25,1.682418506e-08
6977539.062,1.66623988e-08
6982421.875,1.656347459e-08
6987304.688,1.690081393e-08
6992187.5,1.677493532e-08
6997070.312,1.705614981e-08
7001953.125,1.743497809e-08
7006835.938,1.654960038e-08
7011718.75,1.637836056e-08
7016601.562,1.643859352e-08
7021484.375,1.637616142e-08
7026367.188,1.655442905e-08
7031250,1.641467118e-08
7036132.812,1.63903256e-08
7041015.625,1.633481662e-08
7045898.438,1.660658515e-08
7050781.25,1.67306657e-08
7055664.062,1.677866596e-08
7060546.875,1.671328363e-08
7065429.688,1.649163386e-08
7070312.5,1.64420731e-08
7075195.312,1.639984929e-08
7080078.125,1.592336704e-08
7084960.938,1.633997697e-08
7089843.75,1.653510823e-08
7094726.562,1.724705099e-08
7099609.375,1.74833378e-08
7104492.188,1.732043842e-08
7109375,1.715844126e-08
7114257.812,1.695351065e-08
7119140.625,1.681448778e-08
7124023.438,1.643953524e-08
7128906.25,1.635406172e-08
7133789.062,1.636467054e-08
7138671.875,1.642730549e-08
7143554.688,1.673334737e-08
7148437.5,1.697118546e-08
7153320.312,1.671858007e-08
7158203.125,1.651987643e-08
7163085.938,1.67195938e-08
7167968.75,1.657898541e-08
7172851.562,1.652270706e-08
7177734.375,1.667276566e-08
7182617.188,1.708934694e-08
7187500,1.683813949e-08
7192382.812,1.750677248e-08
7197265.625,1.741691817e-08
7202148.438,1.707483301e-08
7207031.25,1.660274425e-08
7211914.062,1.658988527e-08
7216796.875,1.620737741e-08
7221679.688,1.646150865e-08
7226562.5,1.665142596e-08
7231445.312,1.672339985e-08
7236328.125,1.666735134e-08
7241210.938,1.717802151e-08
7246093.75,1.688633326e-08
7250976.562,1.653973871e-08
7255859.375,1.655279479e-08
7260742.188,1.664393253e-08
7265625,1.63924049e-08
7270507.812,1.641460988e-08
7275390.625,1.644941478e-08
7280273.438,1.648575194e-08
7285156.25,1.685866434e-08
7290039.062,1.709661191e-08
7294921.875,1.68415979e-08
7299804.688,1.665273653e-08
7304687.5,1.655024135e-08
7309570.312,1.635357622e-08
7314453.125,1.650497929e-08
7319335.938,1.651066285e-08
7324218.75,1.612093798e-08
7329101.562,1.606424079e-08
7333984.375,1.614795545e-08
7338867.188,1.657061134e-08
7343750,1.672376199e-08
7348632.812,1.677122291e-08
7353515.625,1.65679626e-08
7358398.438,1.606662964e-08
7363281.25,1.650806152e-08
7368164.062,1.674337967e-08
7373046.875,1.650644982e-08
7377929.688,1.654513846e-08
7382812.5,1.703967516e-08
7387695.312,1.735879349e-08
7392578.125,1.680502548e-08
7397460.938,1.615580981e-08
7402343.75,1.6193018e-08
7407226.562,1.602032634e-08
7412109.375,1.632898832e-08
7416992.188,1.653936647e-08
7421875,1.654926544e-08
7426757.812,1.664860967e-08
7431640.625,1.654840005e-08
7436523.438,1.641162291e-08
7441406.25,1.637665338e-08
7446289.062,1.639189119e-08
7451171.875,1.674562022e-08
7456054.688,1.674664925e-08
7460937.5,1.658761119e-08
7465820.312,1.626780412e-08
7470703.125,1.61296694e-08
7475585.938,1.618621017e-08
7480468.75,1.663455255e-08
7485351.562,1.702548671e-08
7490234.375,1.731252393e-08
7495117.188,1.662513726e-08
7500000,1.644812536e-08
7504882.812,1.68240297e-08
7509765.625,1.630674226e-08
7514648.438,1.652837327e-08
7519531.25,1.668640308e-08
7524414.062,1.634583767e-08
7529296.875,1.610733782e-08
7534179.688,1.635496188e-08
7539062.5,1.60561718e-08
7543945.312,1.617033198e-08
7548828.125,1.653745319e-08
7553710.938,1.625045031e-08
7558593.75,1.628132979e-08
7563476.562,1.659926612e-08
7568359.375,1.653771294e-08
7573242.188,1.629632371e-08
7578125,1.641402712e-08
7583007.812,1.685470147e-08
7587890.625,1.651128293e-08
7592773.438,1.645866796e-08
7597656.25,1.609422014e-08
7602539.062,1.59192179e-08
7607421.875,1.615061095e-08
7612304.688,1.651320201e-08
7617187.5,1.642467587e-08
7622070.312,1.693943408e-08
7626953.125,1.806827968e-08
7631835.938,1.78580059e-08
7636718.75,1.858060965e-08
7641601.562,1.914945113e-08
7646484.375,1.887722206e-08
7651367.188,1.917617329e-08
